Date,High,Low,Open,Close,Volume,Adj Close
2015-06-09,427.489990234375,419.1400146484375,422.9599914550781,425.4800109863281,2288700,425.4800109863281
2015-06-10,432.20001220703125,425.6600036621094,426.4599914550781,430.7699890136719,2172300,430.7699890136719
2015-06-11,438.8900146484375,431.4700012207031,432.2900085449219,432.9700012207031,2922500,432.9700012207031
2015-06-12,432.3599853515625,428.260009765625,431.25,429.9200134277344,2054400,429.9200134277344
2015-06-15,428.04998779296875,422.6400146484375,427.6600036621094,423.6700134277344,2051000,423.6700134277344
2015-06-16,427.9700012207031,422.6700134277344,424.1499938964844,427.260009765625,2296400,427.260009765625
2015-06-17,431.3500061035156,424.75,428.3599853515625,427.80999755859375,2185900,427.80999755859375
2015-06-18,439.7300109863281,429.4100036621094,430.29998779296875,439.3900146484375,3378400,439.3900146484375
2015-06-19,444.989990234375,433.239990234375,440.260009765625,434.9200134277344,4495100,434.9200134277344
2015-06-22,439.239990234375,434.17999267578125,437.0,436.2900085449219,1823600,436.2900085449219
2015-06-23,447.0400085449219,433.69000244140625,435.5899963378906,445.989990234375,3245000,445.989990234375
2015-06-24,446.4700012207031,440.2300109863281,444.9700012207031,440.8399963378906,2620800,440.8399963378906
2015-06-25,443.4700012207031,436.3900146484375,438.07000732421875,440.1000061035156,2237500,440.1000061035156
2015-06-26,443.489990234375,435.05999755859375,441.760009765625,438.1000061035156,2624500,438.1000061035156
2015-06-29,437.0,429.0,434.9800109863281,429.8599853515625,2753200,429.8599853515625
2015-06-30,435.57000732421875,430.4599914550781,434.20001220703125,434.0899963378906,2596900,434.0899963378906
2015-07-01,440.0,435.5799865722656,439.3500061035156,437.3900146484375,1987100,437.3900146484375
2015-07-02,438.20001220703125,433.4800109863281,437.0,437.7099914550781,1343400,437.7099914550781
2015-07-06,439.7300109863281,433.5199890136719,435.2300109863281,436.0400085449219,1903200,436.0400085449219
2015-07-07,437.7300109863281,425.57000732421875,435.67999267578125,436.7200012207031,3454200,436.7200012207031
2015-07-08,435.989990234375,428.8299865722656,434.3500061035156,429.70001220703125,2383100,429.70001220703125
2015-07-09,438.7200012207031,434.1499938964844,434.8999938964844,434.3900146484375,2271400,434.3900146484375
2015-07-10,444.7200012207031,439.0,440.489990234375,443.510009765625,2401000,443.510009765625
2015-07-13,457.8699951171875,447.5400085449219,448.2900085449219,455.57000732421875,3956800,455.57000732421875
2015-07-14,469.6000061035156,458.1600036621094,462.32000732421875,465.57000732421875,4736200,465.57000732421875
2015-07-15,464.70001220703125,460.20001220703125,463.0400085449219,461.19000244140625,2987400,461.19000244140625
2015-07-16,475.8800048828125,464.79998779296875,465.5,475.4800109863281,4095600,475.4800109863281
2015-07-17,485.4200134277344,477.25,477.70001220703125,483.010009765625,4932200,483.010009765625
2015-07-20,493.20001220703125,485.3999938964844,492.57000732421875,488.1000061035156,4752500,488.1000061035156
2015-07-21,488.8800048828125,482.54998779296875,487.8999938964844,488.0,3181800,488.0
2015-07-22,492.5,484.8999938964844,485.989990234375,488.2699890136719,3114900,488.2699890136719
2015-07-23,491.6600036621094,475.70001220703125,491.6600036621094,482.17999267578125,9374400,482.17999267578125
2015-07-24,580.5700073242188,529.3499755859375,578.989990234375,529.4199829101562,21909400,529.4199829101562
2015-07-27,544.9500122070312,526.5999755859375,527.75,531.4099731445312,7491000,531.4099731445312
2015-07-28,536.3900146484375,523.1199951171875,536.0,526.030029296875,5273100,526.030029296875
2015-07-29,532.969970703125,525.02001953125,530.9199829101562,529.0,3752600,529.0
2015-07-30,539.2000122070312,524.2899780273438,527.6500244140625,536.760009765625,3743100,536.760009765625
2015-07-31,542.8400268554688,534.52001953125,539.0900268554688,536.1500244140625,3025600,536.1500244140625
2015-08-03,540.4400024414062,529.3599853515625,537.4500122070312,535.030029296875,3014200,535.030029296875
2015-08-04,536.9500122070312,529.1599731445312,529.6900024414062,531.9000244140625,2934600,531.9000244140625
2015-08-05,539.1400146484375,534.1199951171875,538.7999877929688,537.010009765625,2889400,537.010009765625
2015-08-06,542.739990234375,527.52001953125,539.2999877929688,529.4600219726562,3820500,529.4600219726562
2015-08-07,529.4600219726562,518.2100219726562,529.1599731445312,522.6199951171875,3969200,522.6199951171875
2015-08-10,532.280029296875,523.0,528.52001953125,524.0,2615900,524.0
2015-08-11,528.97998046875,522.0,523.6500244140625,527.4600219726562,2676600,527.4600219726562
2015-08-12,527.5,513.0599975585938,523.75,525.9099731445312,3962300,525.9099731445312
2015-08-13,534.6599731445312,525.489990234375,527.3699951171875,529.6599731445312,2895200,529.6599731445312
2015-08-14,534.1099853515625,528.25,528.25,531.52001953125,1994800,531.52001953125
2015-08-17,538.739990234375,527.1199951171875,531.2899780273438,535.219970703125,2581700,535.219970703125
2015-08-18,539.489990234375,533.0,535.0399780273438,535.02001953125,2071300,535.02001953125
2015-08-19,537.25,529.0,533.739990234375,532.9199829101562,2324000,532.9199829101562
2015-08-20,533.25,515.77001953125,530.3900146484375,515.780029296875,4408000,515.780029296875
2015-08-21,512.3300170898438,494.4700012207031,507.3599853515625,494.4700012207031,6706500,494.4700012207031
2015-08-24,476.5799865722656,451.0,463.5799865722656,463.3699951171875,10097600,463.3699951171875
2015-08-25,489.44000244140625,466.25,487.489990234375,466.3699951171875,5679300,466.3699951171875
2015-08-26,503.7200012207031,478.760009765625,484.0199890136719,500.7699890136719,6358600,500.7699890136719
2015-08-27,522.6900024414062,507.260009765625,513.7100219726562,518.3699951171875,6114500,518.3699951171875
2015-08-28,521.5,513.0399780273438,517.5,518.010009765625,2746700,518.010009765625
2015-08-31,519.4099731445312,509.07000732421875,516.4400024414062,512.8900146484375,3002300,512.8900146484375
2015-09-01,510.0,493.42999267578125,499.1400146484375,496.5400085449219,3864500,496.5400085449219
2015-09-02,510.8599853515625,497.7200012207031,505.0899963378906,510.54998779296875,3707100,510.54998779296875
2015-09-03,515.8400268554688,502.57000732421875,514.5,504.7200012207031,3149700,504.7200012207031
2015-09-04,502.8500061035156,495.6400146484375,497.6499938964844,499.0,2692500,499.0
2015-09-08,518.3499755859375,508.510009765625,508.69000244140625,517.5399780273438,3810700,517.5399780273438
2015-09-09,529.9500122070312,515.0599975585938,524.0,516.8900146484375,4370700,516.8900146484375
2015-09-10,526.1300048828125,514.780029296875,515.1500244140625,522.239990234375,2576000,522.239990234375
2015-09-11,529.4400024414062,520.6099853515625,521.0700073242188,529.4400024414062,3227900,529.4400024414062
2015-09-14,532.4500122070312,518.5800170898438,529.4400024414062,521.3800048828125,3130200,521.3800048828125
2015-09-15,527.9199829101562,517.2000122070312,523.25,522.3699951171875,2865900,522.3699951171875
2015-09-16,528.2999877929688,518.52001953125,521.97998046875,527.3900146484375,2252800,527.3900146484375
2015-09-17,546.969970703125,526.5700073242188,526.97998046875,538.8699951171875,4169500,538.8699951171875
2015-09-18,546.239990234375,531.3499755859375,534.6199951171875,540.260009765625,6160100,540.260009765625
2015-09-21,549.780029296875,539.5900268554688,544.3300170898438,548.3900146484375,3283300,548.3900146484375
2015-09-22,543.5499877929688,532.6599731445312,539.7100219726562,538.4000244140625,3841700,538.4000244140625
2015-09-23,541.2100219726562,534.0,538.2999877929688,536.0700073242188,2237600,536.0700073242188
2015-09-24,534.5599975585938,522.8699951171875,530.5499877929688,533.75,3501000,533.75
2015-09-25,542.7999877929688,521.4000244140625,542.5700073242188,524.25,4031000,524.25
2015-09-28,520.280029296875,494.3299865722656,520.02001953125,504.05999755859375,5434500,504.05999755859375
2015-09-29,511.4800109863281,490.5,506.0,496.07000732421875,4457500,496.07000732421875
2015-09-30,512.7999877929688,501.6700134277344,505.44000244140625,511.8900146484375,4004700,511.8900146484375
2015-10-01,520.7999877929688,506.0,511.0,520.719970703125,3768500,520.719970703125
2015-10-02,532.5999755859375,508.1000061035156,512.989990234375,532.5399780273438,4597800,532.5399780273438
2015-10-05,545.9099731445312,536.0,536.989990234375,543.6799926757812,3391400,543.6799926757812
2015-10-06,551.5,533.3300170898438,545.5,537.47998046875,4502800,537.47998046875
2015-10-07,542.0,529.0,541.7899780273438,541.9400024414062,3812100,541.9400024414062
2015-10-08,539.3900146484375,519.8900146484375,536.7100219726562,533.1599731445312,4676400,533.1599731445312
2015-10-09,541.7899780273438,530.27001953125,534.47998046875,539.7999877929688,3537400,539.7999877929688
2015-10-12,550.8200073242188,539.7999877929688,539.9600219726562,550.1900024414062,2776100,550.1900024414062
2015-10-13,553.2000122070312,543.0999755859375,546.260009765625,548.9000244140625,2938000,548.9000244140625
2015-10-14,552.25,539.6799926757812,551.3400268554688,544.8300170898438,3582100,544.8300170898438
2015-10-15,563.0,547.0,547.75,562.4400024414062,4937000,562.4400024414062
2015-10-16,570.9400024414062,560.3099975585938,565.27001953125,570.760009765625,4315800,570.760009765625
2015-10-19,579.0,567.3800048828125,570.760009765625,573.1500244140625,4375400,573.1500244140625
2015-10-20,573.0,555.280029296875,572.0,560.8800048828125,4346200,560.8800048828125
2015-10-21,565.25,552.52001953125,563.8699951171875,555.77001953125,3343600,555.77001953125
2015-10-22,569.1500244140625,556.6699829101562,562.7000122070312,563.9099731445312,7779400,563.9099731445312
2015-10-23,619.4500122070312,595.3599853515625,617.6799926757812,599.030029296875,10692700,599.030029296875
2015-10-26,609.8499755859375,596.2899780273438,602.2999877929688,608.6099853515625,4269700,608.6099853515625
2015-10-27,614.7100219726562,605.530029296875,608.5999755859375,611.010009765625,3787100,611.010009765625
2015-10-28,617.22998046875,609.5,612.2999877929688,617.0999755859375,3926200,617.0999755859375
2015-10-29,627.5399780273438,615.3900146484375,617.7000122070312,626.5499877929688,3896000,626.5499877929688
2015-10-30,630.719970703125,625.280029296875,626.010009765625,625.9000244140625,3874400,625.9000244140625
2015-11-02,628.6300048828125,620.4099731445312,627.1300048828125,628.3499755859375,2816500,628.3499755859375
2015-11-03,629.8900146484375,622.0,629.530029296875,625.3099975585938,3246900,625.3099975585938
2015-11-04,645.9299926757812,627.3499755859375,627.760009765625,640.9500122070312,4840500,640.9500122070312
2015-11-05,657.0,643.0900268554688,647.0999755859375,655.6500244140625,4723800,655.6500244140625
2015-11-06,662.260009765625,652.0,655.0,659.3699951171875,4092200,659.3699951171875
2015-11-09,661.9600219726562,647.8499755859375,658.6500244140625,655.489990234375,4048800,655.489990234375
2015-11-10,660.0,647.260009765625,651.010009765625,659.6799926757812,3489500,659.6799926757812
2015-11-11,675.9600219726562,663.25,663.25,673.25,5387300,673.25
2015-11-12,675.6400146484375,664.219970703125,673.0,665.5999755859375,4284700,665.5999755859375
2015-11-13,667.0,640.4500122070312,663.5700073242188,642.3499755859375,6261100,642.3499755859375
2015-11-16,649.989990234375,622.2899780273438,640.9199829101562,647.8099975585938,7435900,647.8099975585938
2015-11-17,653.25,641.0,650.6500244140625,643.2999877929688,4320200,643.2999877929688
2015-11-18,664.8800048828125,646.3699951171875,646.510009765625,663.5399780273438,4469800,663.5399780273438
2015-11-19,672.8599853515625,659.0,664.989990234375,661.27001953125,4705200,661.27001953125
2015-11-20,668.8699951171875,657.5700073242188,667.9400024414062,668.4500122070312,3896100,668.4500122070312
2015-11-23,682.77001953125,670.1199951171875,671.5,678.989990234375,4385100,678.989990234375
2015-11-24,675.7999877929688,661.2100219726562,674.1400146484375,671.1500244140625,4543400,671.1500244140625
2015-11-25,679.7000122070312,671.239990234375,675.0,675.3400268554688,2697900,675.3400268554688
2015-11-27,680.989990234375,672.0999755859375,680.7999877929688,673.260009765625,1966800,673.260009765625
2015-11-30,681.2899780273438,664.5999755859375,675.9000244140625,664.7999877929688,5693200,664.7999877929688
2015-12-01,681.0,667.8599853515625,673.75,679.0599975585938,4751200,679.0599975585938
2015-12-02,684.8200073242188,674.25,681.0,676.010009765625,4273500,676.010009765625
2015-12-03,682.7899780273438,661.47998046875,679.4400024414062,666.25,5064700,666.25
2015-12-04,674.780029296875,661.4000244140625,666.0,672.6400146484375,4534800,672.6400146484375
2015-12-07,675.4600219726562,660.5,674.739990234375,669.8300170898438,3732800,669.8300170898438
2015-12-08,679.989990234375,659.7899780273438,663.1300048828125,677.3300170898438,3651900,677.3300170898438
2015-12-09,679.0,655.6799926757812,678.0,664.7899780273438,5158200,664.7899780273438
2015-12-10,668.530029296875,659.5599975585938,665.5900268554688,662.3200073242188,3455500,662.3200073242188
2015-12-11,657.8800048828125,639.6199951171875,651.22998046875,640.1500244140625,5474400,640.1500244140625
2015-12-14,658.5900268554688,635.27001953125,641.75,657.9099731445312,4329700,657.9099731445312
2015-12-15,671.5,657.3499755859375,665.030029296875,658.6400146484375,4753400,658.6400146484375
2015-12-16,677.3499755859375,659.3200073242188,663.5599975585938,675.77001953125,3964500,675.77001953125
2015-12-17,682.5,670.6500244140625,680.0,670.6500244140625,3681600,670.6500244140625
2015-12-18,676.8400268554688,664.1300048828125,668.6500244140625,664.1400146484375,6841300,664.1400146484375
2015-12-21,669.9000244140625,658.9299926757812,668.5,664.510009765625,3250900,664.510009765625
2015-12-22,668.489990234375,659.260009765625,666.8300170898438,663.1500244140625,2667800,663.1500244140625
2015-12-23,666.5999755859375,656.6300048828125,666.5,663.7000122070312,2722900,663.7000122070312
2015-12-24,664.6799926757812,660.5999755859375,663.3499755859375,662.7899780273438,1091200,662.7899780273438
2015-12-28,675.5,665.5,665.5599975585938,675.2000122070312,3783600,675.2000122070312
2015-12-29,696.4400024414062,677.8900146484375,677.97998046875,693.969970703125,5735000,693.969970703125
2015-12-30,695.489990234375,686.3800048828125,691.8900146484375,689.0700073242188,3519000,689.0700073242188
2015-12-31,687.75,675.8900146484375,686.0800170898438,675.8900146484375,3749600,675.8900146484375
2016-01-04,657.719970703125,627.510009765625,656.2899780273438,636.989990234375,9314500,636.989990234375
2016-01-05,646.9099731445312,627.6500244140625,646.8599853515625,633.7899780273438,5822600,633.7899780273438
2016-01-06,639.7899780273438,620.3099975585938,622.0,632.6500244140625,5329200,632.6500244140625
2016-01-07,630.0,605.2100219726562,621.7999877929688,607.9400024414062,7074900,607.9400024414062
2016-01-08,624.1400146484375,606.0,619.6599731445312,607.0499877929688,5512900,607.0499877929688
2016-01-11,619.8499755859375,598.5700073242188,612.47998046875,617.739990234375,4891600,617.739990234375
2016-01-12,625.989990234375,612.239990234375,625.25,617.8900146484375,4724100,617.8900146484375
2016-01-13,620.8800048828125,579.1599731445312,620.8800048828125,581.8099975585938,7655200,581.8099975585938
2016-01-14,602.25,569.8800048828125,580.25,593.0,7238000,593.0
2016-01-15,584.6199951171875,565.2999877929688,572.239990234375,570.1799926757812,7784500,570.1799926757812
2016-01-19,584.0,566.4500122070312,577.0900268554688,574.47998046875,4807200,574.47998046875
2016-01-20,578.4500122070312,547.1799926757812,564.3599853515625,571.77001953125,7966400,571.77001953125
2016-01-21,588.8099975585938,568.219970703125,573.5800170898438,575.02001953125,4952200,575.02001953125
2016-01-22,600.0999755859375,584.1099853515625,588.72998046875,596.3800048828125,5120100,596.3800048828125
2016-01-25,608.5,594.5599975585938,597.989990234375,596.530029296875,4396100,596.530029296875
2016-01-26,604.5,590.3800048828125,603.4500122070312,601.25,3765700,601.25
2016-01-27,603.3900146484375,578.780029296875,601.989990234375,583.3499755859375,5152900,583.3499755859375
2016-01-28,638.0599975585938,597.5499877929688,608.3699951171875,635.3499755859375,14015200,635.3499755859375
2016-01-29,593.0,570.0,571.97998046875,587.0,14677600,587.0
2016-02-01,581.7999877929688,570.3099975585938,578.1500244140625,574.8099975585938,6355100,574.8099975585938
2016-02-02,571.5599975585938,550.0900268554688,570.0,552.0999755859375,6312000,552.0999755859375
2016-02-03,556.0,521.9000244140625,553.5,531.0700073242188,10048700,531.0700073242188
2016-02-04,538.989990234375,519.219970703125,525.0,536.260009765625,6199100,536.260009765625
2016-02-05,529.4500122070312,499.19000244140625,529.280029296875,502.1300048828125,9708900,502.1300048828125
2016-02-08,493.5,475.2099914550781,486.4700012207031,488.1000061035156,9825500,488.1000061035156
2016-02-09,498.3800048828125,474.0,478.010009765625,482.07000732421875,7077900,482.07000732421875
2016-02-10,504.6600036621094,486.0,491.760009765625,490.4800109863281,6786200,490.4800109863281
2016-02-11,509.29998779296875,484.0,491.1700134277344,503.82000732421875,7397400,503.82000732421875
2016-02-12,516.75,501.489990234375,510.70001220703125,507.0799865722656,5384800,507.0799865722656
2016-02-16,524.4500122070312,511.6600036621094,519.47998046875,521.0999755859375,5118500,521.0999755859375
2016-02-17,537.47998046875,519.3900146484375,528.739990234375,534.0999755859375,4824000,534.0999755859375
2016-02-18,541.2000122070312,523.72998046875,541.1900024414062,525.0,4735000,525.0
2016-02-19,535.9500122070312,515.3499755859375,520.7100219726562,534.9000244140625,4974700,534.9000244140625
2016-02-22,560.6500244140625,541.0800170898438,542.2000122070312,559.5,5566600,559.5
2016-02-23,556.9099731445312,545.3300170898438,555.5499877929688,552.9400024414062,4050800,552.9400024414062
2016-02-24,554.27001953125,533.1500244140625,545.75,554.0399780273438,6231700,554.0399780273438
2016-02-25,559.3900146484375,545.2899780273438,555.52001953125,555.1500244140625,4525500,555.1500244140625
2016-02-26,562.5,553.1699829101562,560.1199951171875,555.22998046875,4877000,555.22998046875
2016-02-29,564.8099975585938,552.510009765625,554.0,552.52001953125,4145400,552.52001953125
2016-03-01,579.25,556.0,556.2899780273438,579.0399780273438,5038500,579.0399780273438
2016-03-02,585.0,573.7000122070312,581.75,580.2100219726562,4582200,580.2100219726562
